site,plot,quad,ind,uniqueID,emerg.date,date.1,phen.1,stem.diam.1,height.1,total.branch.1,longest.leaf.1,buds_06-30-18,flrs_06-30-18,fruits_06-30-18,longest.fruit.1,canopy.width.largest.rosette.1,date.3,phen.3,stem.diam.3,height.3,total.branch.3,longest.leaf.3,buds_07-18-18,flrs_07-18-18,fruits_07-18-18,longest.fruit.3,date.5,phen.5,stem.diam.5,height.5,total.branch.5,longest.leaf.5,buds_08-05-18,flrs_08-05-18,fruits_08-05-18,longest.fruit.5,date.7,phen.7,height.7,total.branch.7,longest.leaf.7,buds_08-27-18,flrs_08-27-18,fruits_08-27-18,longest.fruit.7
LV2,2,NA,68,LV2 P2 QNA #68,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,X,NA,NA,NA,NA,0,0,0,NA,8/5/18,X,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV2,2,NA,69,LV2 P2 QNA #69,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,17.2,1,NA,2,0,6,NA,8/5/18,S,1.17,16.4,1,NA,0,0,3,6.5,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,1,LV3 P1 QINPUT LATER #1,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,2,LV3 P1 QINPUT LATER #2,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,1-1,LV3 P1 QINPUT LATER #1-1,2017,7/1/18,F,NA,12,2,NA,3,4,4,NA,NA,7/18/18,P,NA,12.5,2,NA,0,0,3,NA,8/5/18,X,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,1-2,LV3 P1 QINPUT LATER #1-2,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,1-3,LV3 P1 QINPUT LATER #1-3,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,1-4,LV3 P1 QINPUT LATER #1-4,2017,7/1/18,V,NA,4.6,2,1.5,0,0,0,NA,3.8,7/18/18,V,NA,4.3,3,2,0,0,0,NA,8/5/18,V,2.48,6.8,3,2.2,0,0,0,NA,8/27/18,V,6,3,2.3,0,0,0,NA
LV3,1,INPUT LATER,2-1,LV3 P1 QINPUT LATER #2-1,2017,7/1/18,F,NA,11.5,8,NA,34,5,1,NA,NA,7/18/18,F,NA,15,5,NA,12,4,12,NA,8/5/18,P,2.84,13.4,5,NA,0,0,5,4.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,2-2,LV3 P1 QINPUT LATER #2-2,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,2-3,LV3 P1 QINPUT LATER #2-3,2017,7/1/18,F,NA,17.2,8,NA,17,9,0,NA,NA,7/18/18,F,NA,16.5,11,NA,17,6,10,NA,8/5/18,P,2.79,18.5,11,NA,0,0,15,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,2-4,LV3 P1 QINPUT LATER #2-4,2017,7/1/18,F,NA,19.5,6,NA,26,10,6,NA,NA,7/18/18,P,NA,22.2,6,NA,1,0,6,NA,8/5/18,S,2.61,22.6,6,NA,4,0,6,7.5,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,2-5,LV3 P1 QINPUT LATER #2-5,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,2-6,LV3 P1 QINPUT LATER #2-6,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,2-7,LV3 P1 QINPUT LATER #2-7,2017,7/1/18,F,NA,24,6,NA,28,15,3,NA,NA,7/18/18,F,NA,26.5,7,NA,19,4,8,NA,8/5/18,P,3.75,27.3,7,NA,0,0,8,8,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,2-8,LV3 P1 QINPUT LATER #2-8,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,3-1,LV3 P1 QINPUT LATER #3-1,2017,7/1/18,F,NA,20,4,NA,17,8,7,NA,NA,7/18/18,P,NA,23.2,6,NA,4,0,14,NA,8/5/18,S,2.41,25,6,NA,0,0,14,7.3,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,INPUT LATER,3,LV3 P1 QINPUT LATER #3,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,NA,76,LV3 P1 QNA #76,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,19,12,NA,0,0,0,NA,8/5/18,X,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,NA,77,LV3 P1 QNA #77,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,24.9,5,NA,0,0,0,NA,8/5/18,P,4.58,24.3,3,NA,0,0,13,7.3,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,NA,78,LV3 P1 QNA #78,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,6.5,3,1.5,9,3,16,NA,8/5/18,V,3.57,7.5,3,1.5,0,0,0,NA,8/27/18,V,7.5,3,1.5,0,0,0,NA
LV3,1,NA,79,LV3 P1 QNA #79,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,5.6,1,2,9,9,8,NA,8/5/18,V,1.93,5,1,2.1,0,0,0,NA,8/27/18,V,5.6,1,2,0,0,0,NA
LV3,1,NA,80,LV3 P1 QNA #80,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,5.3,1,2.7,0,0,0,NA,8/5/18,V,2.39,6.5,1,2.1,0,0,0,NA,8/27/18,V,6.6,1,2.6,0,0,0,NA
LV3,1,NA,81,LV3 P1 QNA #81,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,7.2,1,3.2,0,0,0,NA,8/5/18,V,2.49,8.2,1,3.2,0,0,0,NA,8/27/18,V,9.2,1,2.4,0,0,0,NA
LV3,1,NA,82,LV3 P1 QNA #82,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,7.4,1,2.1,0,0,0,NA,8/5/18,V,1.97,8.5,1,2,0,0,0,NA,8/27/18,V,8.5,1,2.2,0,0,0,NA
LV3,1,NA,83,LV3 P1 QNA #83,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,18.1,1,NA,0,0,4,NA,8/5/18,S,1.73,19.2,1,NA,0,0,4,6.4,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,NA,84,LV3 P1 QNA #84,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,13.6,1,NA,0,0,2,NA,8/5/18,P,2.05,12,1,NA,0,0,2,7.6,8/27/18,V/SX,13.2,1,1.5,0,0,0,NA
LV3,1,NA,85,LV3 P1 QNA #85,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,6.8,1,2.6,0,0,0,NA,8/5/18,V,2.4,9.4,1,2.3,0,0,0,NA,8/27/18,V,9.4,1,2.3,0,0,0,NA
LV3,1,NA,86,LV3 P1 QNA #86,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,8,1,2.1,0,0,0,NA,8/5/18,V,1.9,8.4,1,2,0,0,0,NA,8/27/18,X,NA,NA,NA,0,0,0,NA
LV3,1,NA,87,LV3 P1 QNA #87,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,13.1,1,NA,3,0,4,NA,8/5/18,P,2.03,15,1,NA,0,0,4,6.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,NA,88,LV3 P1 QNA #88,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,15.5,4,NA,2,2,16,NA,8/5/18,P,2.62,20,4,NA,0,0,16,5.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,NA,89,LV3 P1 QNA #89,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,13.1,1,NA,2,0,3,NA,8/5/18,P,1.98,13,1,NA,0,0,3,6.4,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,NA,90,LV3 P1 QNA #90,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,8.3,1,2.2,0,0,0,NA,8/5/18,V,3.3,11,1,2.2,0,0,0,NA,8/27/18,X,NA,NA,NA,0,0,0,NA
LV3,1,NA,91,LV3 P1 QNA #91,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,14.6,1,NA,0,0,5,NA,8/5/18,P,1.85,14.8,1,NA,0,0,5,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,NA,92,LV3 P1 QNA #92,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,11.1,1,2.4,0,0,0,NA,8/5/18,V,3.2,11.4,1,2,0,0,0,NA,8/27/18,X,NA,NA,NA,0,0,0,NA
LV3,1,NA,93,LV3 P1 QNA #93,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,7,1,2.9,0,0,0,NA,8/5/18,V,2.97,9.2,1,2.3,0,0,0,NA,8/27/18,V,9.3,1,2.1,0,0,0,NA
LV3,1,NA,94,LV3 P1 QNA #94,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,34.1,7,NA,2,0,21,NA,8/5/18,P,3.89,34,7,NA,0,0,21,7,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,NA,95,LV3 P1 QNA #95,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,12.6,4,NA,6,2,5,NA,8/5/18,P,2.24,14,5,NA,0,0,5,6.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,NA,96,LV3 P1 QNA #96,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,27.5,4,NA,10,2,31,NA,8/5/18,P,3.69,28,4,NA,0,0,28,8,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1,NA,97,LV3 P1 QNA #97,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,21.8,3,NA,11,4,8,NA,8/5/18,X,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1,NA,98,LV3 P1 QNA #98,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,10.3,1,2.6,0,0,0,NA,8/5/18,V,2.34,10.3,1,3,0,0,0,NA,8/27/18,V,10.5,1,2.5,0,0,0,NA
LV3,1,NA,99,LV3 P1 QNA #99,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,8.2,1,2.9,0,0,0,NA,8/5/18,V,2.3,12.7,1,2.9,0,0,0,NA,8/27/18,V,8.7,1,2.9,0,0,0,NA
LV3,1,NA,100,LV3 P1 QNA #100,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,17.7,1,NA,0,0,5,NA,8/5/18,S,2.27,16.5,1,NA,0,0,2,8.1,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,51,LV3 P1.5 QNA #51,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,6.4,1,2.1,0,0,0,NA,8/5/18,V,2.18,7.2,1,2.6,0,0,0,NA,8/27/18,V,7.5,1,2.1,0,0,0,NA
LV3,1.5,NA,52,LV3 P1.5 QNA #52,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,5.1,1,2.1,0,0,0,NA,8/5/18,V,2.11,7.3,1,1.9,0,0,0,NA,8/27/18,V,6.3,1,1.8,0,0,0,NA
LV3,1.5,NA,53,LV3 P1.5 QNA #53,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,3.3,1,1.5,0,0,0,NA,8/5/18,V,1.6,3.2,1,1.5,0,0,0,NA,8/27/18,V,6.1,1,1.5,0,0,0,NA
LV3,1.5,NA,54,LV3 P1.5 QNA #54,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,5.4,1,1.8,0,0,0,NA,8/5/18,V,1.73,6.3,1,1.8,0,0,0,NA,8/27/18,V,6.2,1,1.4,0,0,0,NA
LV3,1.5,NA,55,LV3 P1.5 QNA #55,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,21,3,NA,3,0,8,NA,8/5/18,X,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,56,LV3 P1.5 QNA #56,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,12.6,2,NA,3,0,5,NA,8/5/18,P,2,12.2,1,NA,0,0,6,7.4,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,57,LV3 P1.5 QNA #57,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,16.5,1,NA,1,0,12,NA,8/5/18,S,1.89,17.3,1,NA,0,0,5,5.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,58,LV3 P1.5 QNA #58,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/5/18,X,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,59,LV3 P1.5 QNA #59,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,2.8,1,1.5,0,0,0,NA,8/5/18,V,1.83,4.4,1,1.6,0,0,0,NA,8/27/18,V,4.1,1,1.3,0,0,0,NA
LV3,1.5,NA,60,LV3 P1.5 QNA #60,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,17,4,NA,0,0,7,NA,8/5/18,P,2.69,17,4,NA,0,0,2,6.6,8/27/18,F,13.5,4,NA,4,1,4,NA
LV3,1.5,NA,61,LV3 P1.5 QNA #61,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,17.2,4,NA,0,0,11,NA,8/5/18,S,3.04,20.5,4,NA,0,0,12,6.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,62,LV3 P1.5 QNA #62,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,11.2,2,NA,3,3,4,NA,8/5/18,P,1.53,13.5,2,NA,0,0,5,5,8/27/18,SX/V,12.2,2,1,0,0,0,NA
LV3,1.5,NA,63,LV3 P1.5 QNA #63,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,3.2,1,1.8,0,0,0,NA,8/5/18,V,2.87,4.2,1,1.8,0,0,0,NA,8/27/18,X,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,64,LV3 P1.5 QNA #64,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,4.4,1,2.7,0,0,0,NA,8/5/18,V,2.39,4.3,1,2.6,0,0,0,NA,8/27/18,X,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,65,LV3 P1.5 QNA #65,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,6.4,1,2.3,0,0,0,NA,8/5/18,V,2.63,8.7,1,2.6,0,0,0,NA,8/27/18,X,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,66,LV3 P1.5 QNA #66,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,18.5,4,NA,5,0,7,NA,8/5/18,S,2.3,19,4,NA,0,0,5,6.7,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,67,LV3 P1.5 QNA #67,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,24,5,NA,9,0,13,NA,8/5/18,P,2.52,24.8,4,NA,0,0,13,7.6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,68,LV3 P1.5 QNA #68,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,F,NA,14.1,4,NA,5,2,7,NA,8/5/18,P,3.14,16.3,5,2.5,0,0,9,6,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,69,LV3 P1.5 QNA #69,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,4.2,1,2.2,0,0,0,NA,8/5/18,V,2.5,6.5,3,NA,0,0,0,NA,8/27/18,V,9.5,3,1.9,0,0,0,NA
LV3,1.5,NA,70,LV3 P1.5 QNA #70,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,16,5,NA,3,0,11,NA,8/5/18,S,2.31,14.5,2,NA,0,0,11,6.1,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,71,LV3 P1.5 QNA #71,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,P,NA,19.5,4,NA,0,0,13,NA,8/5/18,SX,NA,NA,NA,2.4,0,0,0,NA,8/27/18,SX,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,72,LV3 P1.5 QNA #72,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,3.8,1,1.8,0,0,0,NA,8/5/18,V,2.29,5.6,1,2,0,0,0,NA,8/27/18,V,5.2,1,2.1,0,0,0,NA
LV3,1.5,NA,73,LV3 P1.5 QNA #73,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,3.5,1,1.7,0,0,0,NA,8/5/18,V,2.44,5,1,1.8,0,0,0,NA,8/27/18,X,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,74,LV3 P1.5 QNA #74,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,3.6,1,1.9,0,0,0,NA,8/5/18,V,2.01,5.2,1,1.8,0,0,0,NA,8/27/18,X,NA,NA,NA,0,0,0,NA
LV3,1.5,NA,75,LV3 P1.5 QNA #75,7/18/18,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,V,NA,3.5,1,1.6,0,0,0,NA,8/5/18,V,1.9,5,1,NA,0,0,0,NA,8/27/18,X,NA,NA,NA,0,0,0,NA
LV3,2,ALL GONE; BANK ERODED AWAY,NA,LV3 P2 QALL GONE; BANK ERODED AWAY #NA,2017,7/1/18,NA,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,1,LVTR2.5 PNA QNA #1,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,8,LVTR2.5 PNA QNA #8,2017,7/1/18,F,NA,12.2,1,NA,17,1,0,NA,NA,7/18/18,F,NA,18.6,2,NA,3,5,10,NA,8/6/18,P,2.33,21,2,NA,0,0,10,7,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,2,LVTR2.5 PNA QNA #2,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,3,LVTR2.5 PNA QNA #3,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,4,LVTR2.5 PNA QNA #4,2017,7/1/18,F,NA,11.3,1,NA,12,1,0,NA,NA,7/18/18,CAN'T FIND,NA,NA,NA,NA,0,0,0,NA,8/6/18,MISSING,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,5,LVTR2.5 PNA QNA #5,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,6,LVTR2.5 PNA QNA #6,2017,7/1/18,F,NA,6.2,2,NA,11,1,0,NA,NA,7/18/18,F,NA,7.5,2,NA,3,3,3,NA,8/6/18,S,0.64,6.5,1,NA,0,0,2,3.2,8/27/18,SX,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,7,LVTR2.5 PNA QNA #7,2017,7/1/18,LOST,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,9,LVTR2.5 PNA QNA #9,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,10,LVTR2.5 PNA QNA #10,2017,7/1/18,LOST,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,11,LVTR2.5 PNA QNA #11,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,26,LVTR2.5 PNA QNA #26,7/1/18,7/1/18,8g,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,8G are dead,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,27,LVTR2.5 PNA QNA #27,7/1/18,7/1/18,11v,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,11G are alive,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,28,LVTR2.5 PNA QNA #28,7/1/18,7/1/18,V,NA,2.4,1,0.9,0,0,0,NA,2.1,7/18/18,V,NA,2.2,1,1.3,0,0,0,NA,8/6/18,V,1.6,3.3,1,1.5,0,0,0,NA,8/27/18,V,4.6,1,1.5,0,0,0,NA
LVTR2.5,NA,NA,12,LVTR2.5 PNA QNA #12,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,13,LVTR2.5 PNA QNA #13,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,29,LVTR2.5 PNA QNA #29,7/1/18,7/1/18,V,NA,3.2,1,1.2,0,0,0,NA,1.8,7/18/18,V,NA,3.1,1,1.4,0,0,0,NA,8/6/18,V,1.09,4,1,1.5,0,0,0,NA,8/27/18,V,4.6,1,1.6,0,0,0,NA
LVTR2.5,NA,NA,30,LVTR2.5 PNA QNA #30,7/1/18,7/1/18,V,NA,3,1,1,0,0,0,NA,1.4,7/18/18,V,NA,3.1,1,1.3,0,0,0,NA,8/6/18,V,0.9,2.5,1,1.2,0,0,0,NA,8/27/18,V,3.7,1,1.3,0,0,0,NA
LVTR2.5,NA,NA,14,LVTR2.5 PNA QNA #14,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
LVTR2.5,NA,NA,15,LVTR2.5 PNA QNA #15,2017,7/1/18,D,NA,NA,NA,NA,0,0,0,NA,NA,7/18/18,NA,NA,NA,NA,NA,0,0,0,NA,8/6/18,NA,NA,NA,NA,NA,0,0,0,NA,8/27/18,NA,NA,NA,NA,0,0,0,NA
